value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
477.750138129,0,0,0,-96.09377526,610.374704587,-296.0,259.469208801
679.376861038,0,0,1114,-190.312018589,185.5,-354.494778248,-75.3163421248
-2.58496204091,0,0,0,-11.4538011308,181.4,-104.793224972,-67.7379359383
-686.885440663,0,0,-279,171.187658029,-552.870617776,310.0,-336.202480917
1178.74899237,0,0,902,-22.2238202831,210.9,-89.2925705604,177.365383216
1505.01486126,0,0,1531,5.78507302721,1.85544578124e-12,-81.4,49.629788228
2476.73166667,0,0,2872,34.1222624182,-142.5,-230.856272483,-56.0343232647
-337.369262904,0,0,0,37.4774785895,-1.8179193895e-12,-518.0,143.153258507
509.421797219,0,0,601,-24.622107376,-128.518169922,127.132529276,-65.5704547586
-628.503557587,0,0,0,63.8250098746,1.48142190146e-11,-580.0,-112.328567461
-531.42232295,0,0,-630,-7.20431179009,120.9,-169.809760262,154.691749101
-11.2044069582,0,0,258,-13.4726162944,-246.817240079,206.980071504,-215.89462209
1948.26791596,0,0,2160,-13.0644675532,-159.002264135,-86.0829251362,46.4175727844
-1172.57843735,0,0,-657,13.7591927265,-407.638157561,-240.841664792,119.14219228
-941.884246913,0,0,0,-70.488548499,-777.6,-331.49165902,237.695960606
4034.54860369,0,0,4102,6.15526485496,-86.0,28.5671139599,-16.1737751261
-1273.09518637,0,0,-779,171.304942521,-585.606378039,-306.6,226.806249144
972.14249015,0,0,829,145.617923675,-341.6,147.656265231,191.468301244
19.4164980058,0,0,0,-19.4489806476,41.05,16.9267655497,-19.1112868964
845.777147002,0,0,60,25.065180803,238.5,284.561748425,237.650217774
-713.852611172,0,0,-576,186.112463959,-338.1,158.707838457,-144.572913588
116.314040836,0,0,524,-55.5264668368,-198.2,-240.322345581,86.3628532532
518.78368687,0,0,280,-23.8071809683,511.821013637,-147.3,-101.930145798
3240.56560735,0,0,3264,44.22436286,578.93798243,-273.35,-373.24673794
163.915362037,0,0,-1263,13.0422878188,648.479822354,475.447946678,289.945305187
-845.244023048,0,0,-1008,5.12098657614,8.28386521305e-13,87.9,69.7349903756
-517.891303102,0,0,-420,-49.4474079382,-144.6,160.536872329,-64.3807674931
1017.15247723,0,0,441,127.583561532,2.937757869e-11,372.4,76.1689156932
650.944198329,0,0,0,22.8245865893,286.307998491,186.541871975,155.269741274
-3706.58358632,0,0,-3378,-0.334868241294,-182.0,-88.1055049358,-58.143213147
169.831768004,0,0,293,36.4317680041,2.98193559457e-11,-242.4,82.8
35.2505213895,0,0,0,-1.44494186826,201.0,-77.1280754405,-87.1764613017
195.951782136,0,0,0,4.94190316651,360.0,-150.115046159,-18.8750748707
-607.010844957,0,0,-1137,-17.5353111788,449.467184564,-251.0,349.057281657
-137.52271611,0,0,0,-3.68814036478,-71.1006856507,-56.6380614075,-6.09582868661
-2115.09724492,0,0,-2157,-0.139578587382,26.15,29.8471080323,-13.954774361
-223.782881367,0,0,-270,41.3544272488,259.5,-484.894764797,230.257456181
-269.359162879,0,0,-206,24.331973196,-96.6,61.376868607,-52.4680046824
794.667968665,0,0,906,17.1537078272,-134.92675791,-51.9,58.3410187473
400.350903883,0,0,537,2.6732740587,-3.46651486358e-11,-1.3434244454e-11,-139.322370176
1228.57355423,0,0,1274,0.367566813116,-34.8142212321,-25.8075570328,14.8277656834
894.422396789,0,0,1238,11.5126126348,1.53466778508e-11,-234.0,-121.090215846
-588.61120452,0,0,-1077,274.879582712,2.99235110637e-11,-5.71651980227e-12,213.509212768
724.733636829,0,0,747,84.1449962697,-312.808375847,178.228028099,28.1689883073
-2292.2414967,0,0,-2226,-9.864881443,-73.1791466198,51.3553064444,-34.5527750788
177.908775365,0,0,0,2.409548222,312.202158064,-262.492299887,125.789368966
659.788105795,0,0,0,-41.7409828077,772.8,-491.014948856,419.744037459
491.604206606,0,0,560,-1.50960025759,-49.55,-16.0985446054,-1.23764853055
160.483090764,0,0,0,163.906355135,306.919403101,-256.34351952,-53.9991479521
-80.1148907654,0,0,0,-10.9104343761,-2.17015806442e-11,9.12309166887e-12,-69.2044563893
-4.06046921038,0,0,0,124.180170981,-222.25,82.17504682,11.8343129885
-262.627975942,0,0,-1705,550.757343538,734.389542409,280.592230826,-123.367092716
50.1454011746,0,0,83,66.1566275742,-253.052622986,139.2,14.8413965863
2059.570746,0,0,2096,0.101199673742,-20.1,-7.71280754406,-8.71764613017
-1760.50166229,0,0,-238,-416.841675417,-734.389542409,-162.0,-209.270444467
495.765550438,0,0,0,62.2118699954,501.948324033,-262.8,194.405356409
2134.77002371,0,0,2133,-4.96904404517,67.8963916567,-24.75,-36.4073239005
78.2127504193,0,0,165,0.230594418038,-9.41421673965e-12,2.5584283284e-12,-87.0178439987
-795.394109029,0,0,-921,-34.3727955669,250.454546774,-83.1,-7.37586023698
386.720708825,0,0,185,-0.688216461636,343.29247006,-215.467120462,74.5835756876
1284.41090073,0,0,1158,12.6964020362,75.7772228311,28.0,9.93727586277
256.056151067,0,0,0,6.2960748125,-195.0,360.773296119,83.9867801358
35.1197049295,0,0,0,6.44909694558,1.04534801627e-11,47.5,-18.8293920161
-664.358070524,0,0,-653,9.25139663806,2.34654186386e-12,-40.0,19.3905328378
198.968961617,0,0,26,81.3327159149,-1.8931011017e-11,8.50523683374e-12,91.6362457016
156.788016657,0,0,360,-167.515147505,-485.0,236.560607224,212.742556938
592.894518096,0,0,440,0.122911765453,87.5,39.5979797464,25.6736265844
1839.98092497,0,0,1656,-56.6583182287,140.8,228.731235665,-128.891992469
437.716204953,0,0,0,232.610830173,918.0,-514.066629923,-198.827995297
-1903.74452221,0,0,-1920,72.7939298546,-191.2,53.5237785272,81.1377694083
-758.522615126,0,0,-887,1.24169824623,69.2820323028,31.6099272381,26.3437270866
259.122520188,0,0,256,0.541648551762,-40.0,35.2562926596,7.3245789764
-627.30088228,0,0,-420,-43.2036861743,431.1,-347.733297464,-247.463898642
2338.1433324,0,0,1227,377.667016385,603.792911519,322.507860369,-192.824455875
-423.407585915,0,0,-474,22.5597183366,210.9,-89.2925705604,-93.5747336908
258.12013787,0,0,477,-1.33428069929,-78.1154914214,-70.4944678681,-68.9356221412
3440.43284815,0,0,2454,-8.62616731087,415.432386195,212.4,367.226629264
-49.8529432609,0,0,0,13.3920308609,-84.1776692478,50.7490886618,-29.8163935357
-1083.82343498,0,0,-987,-25.3625192143,359.573747651,-347.79580216,-83.2388612536
1717.58939502,0,0,2160,40.2731742585,-238.503396202,-129.124387704,-115.055995332
1119.32630386,0,0,1230,24.682135609,-97.9,-29.1327993849,-8.32303236127
615.381465409,0,0,783,-32.9320267702,-79.5011320674,-43.0414625681,-12.1439131857
392.575825979,0,0,-662,-22.0679896726,596.258490506,185.4,294.985325146
-128.863550758,0,0,-694,-68.0331089498,211.4,379.995220062,41.7743381295
142.342616232,0,0,507,-2.50473150752,2.06449709017e-11,-201.6,-160.55265226
-288.127108822,0,0,0,8.45398020919,-194.0,-94.6242428895,-7.956846142
899.543772233,0,0,0,21.6949525274,720.533135949,528.275496309,-370.959812551
1427.46996776,0,0,303,231.448418439,678.963916567,428.682574873,-214.624942122
-45.5973947473,0,0,0,13.9314542596,2.69965709248e-12,7.26966485034e-13,-59.5288490069
721.175999477,0,0,708,17.2792470467,-317.6,153.220874701,160.27587773
476.405254965,0,0,280,25.5465825079,689.5,-243.032600694,-275.608726849
424.490069924,0,0,451,9.77574858468,60.9681884264,-51.268703904,-45.985163183
27.3689726127,0,0,121,40.9090244938,-4.6149302217e-12,-1.93005363309e-12,-134.540051881
417.01202569,0,0,480,14.3893284716,-34.9,-63.5579193698,21.0806165879
-356.276525133,0,0,-791,90.5739218666,-2.03132339642e-12,-9.82393395957e-13,344.149553
1348.43328716,0,0,750,13.2653571417,187.75,322.619225981,74.7987040346
44.6353766325,0,0,0,12.8838624844,70.3212627873,-32.9955678842,-5.57418075499
-1863.93247105,0,0,-1677,29.7470849796,-726.422108694,261.106659241,248.635893427
-705.335235236,0,0,-1443,-9.66783317899,480.124483858,128.4,138.808114085
201.481546401,0,0,-140,-186.26947303,-338.1,592.30571668,273.54530275
135.06783507,0,0,147,235.261433342,-552.870617776,536.935750346,-231.258730842
-515.021387774,0,0,-382,0.656221389405,-78.8949142848,-28.6,-26.1826948785
270.367242943,0,0,560,-8.69255966031,-277.2,-166.311514935,162.571317539
339.991197111,0,0,-60,28.8059644648,235.35,-71.977576443,207.812809089
2088.43569728,0,0,1126,11.8626773217,550.099336484,512.68703904,-112.213355566
-2233.1645916,0,0,-1341,38.3489293054,-662.336228814,-206.8,-61.3772920936
-2106.33816934,0,0,-2184,-9.78132448707,-93.6,135.422800846,45.6203543048
112.71240413,0,0,-236,-96.0009238138,367.2,205.626651969,-128.113324025
-223.41742472,0,0,-258,9.148474914,41.35,-14.3903389077,-1.52556072647
-92.8278191885,0,0,1195,-130.730333419,-591.668555866,-494.067492859,-71.3614370452
-679.770613508,0,0,0,57.0387012806,-505.585630729,-218.4,-12.8236840594
-16.8881616164,0,0,0,1.77799559433,-40.7,20.291413136,1.74242965328
416.819761708,0,0,-524,42.3405410945,771.2,313.389725422,-186.110504808
2064.2171936,0,0,2014,0.776072276521,3.42721026292e-12,29.8,19.6411213203
-887.82329608,0,0,-1440,99.424725182,2.43928288922e-11,389.2,63.5519787379
1206.878608,0,0,1128,-18.719128022,91.8,-35.143207025,40.9409430476
163.518202313,0,0,338,20.287701844,-384.4,171.40268376,18.2278167096
-44.3533059232,0,0,0,-0.661240248385,40.7,-75.7285847811,-8.66348089379
-86.8492381833,0,0,0,10.7204120235,-610.374704587,296.0,216.805054381
-196.319172265,0,0,1046,-154.110822889,-987.0,595.383909759,-696.592259135
392.430776652,0,0,0,-1.73707365303,330.6,152.310800668,-88.7429503628
812.485101767,0,0,798,-5.11419241664,-60.7,40.5879292401,39.7113649438
1236.99243694,0,0,974,-7.05368736994,-987.0,595.383909759,661.662214546
-276.937616762,0,0,0,-97.4291083874,-2.05440462256e-11,8.62803303457e-12,-179.508508375
551.433786625,0,0,579,-32.4276344684,-60.9681884264,51.268703904,14.5609056159
381.132902081,0,0,480,-2.8656064124,-60.4485731842,-32.9,-2.65291832232
855.662039764,0,0,850,72.6761414539,1.54206880433e-11,-103.8,36.7858983097
495.042064689,0,0,351,14.5777429531,84.7838870305,20.6,24.0804347058
749.53115229,0,0,460,-4.37659074659,252.6,-60.563656554,101.871399591
-980.113609956,0,0,0,-179.820637381,-712.8,-234.759451354,147.266478779
147.967070202,0,0,0,29.9587299621,83.2250413037,23.75,11.0332989359
-2580.47280961,0,0,-888,-274.763473573,-481.5,-798.820658341,-137.388677693
-258.507333249,0,0,-510,18.3987250811,148.4,75.9892716421,8.70467002753
473.789988117,0,0,-24,20.2899812537,235.35,71.977576443,170.172430421
-100.578064404,0,0,0,9.67691265073,-128.75,-56.0343232647,74.5293462096
-47.1888441083,0,0,0,18.8522731102,-165.3,208.060422983,-108.801540201
72.0775916431,0,0,-122,-55.1769087358,431.1,93.1748562369,-275.020355858
-306.934851955,0,0,-840,73.0309441313,566.034203914,-268.0,162.0
483.565501838,0,0,534,102.820183561,-361.2,145.522575568,62.4227427095
744.320936044,0,0,698,18.4655999924,-5.72079170513e-12,2.3616383045e-12,27.8553360513
-323.132753441,0,0,-730,-84.6887726292,212.262826468,174.071106161,105.22208656
505.189893548,0,0,548,1.37191970682,-45.1,-78.6263622599,79.5443361012
-978.984123031,0,0,-551,156.966512642,-585.606378039,306.6,-305.944257634
-1362.60971834,0,0,-1665,23.6103733372,157.616623489,62.3,58.8632848364
-2023.57411622,0,0,-1932,-0.553132962888,-156.0,58.6225137157,6.35650302698
383.09263108,0,0,-52,17.6999735963,-5.89164815376e-13,373.2,44.1926574837
-522.108782987,0,0,-840,79.576941986,653.6,-379.009234716,-36.2764902575
-450.490055438,0,0,-532,-0.890483983503,45.55,14.8044493799,22.0459791656
943.442828088,0,0,1230,51.0783539362,-243.872753706,-205.074815616,111.312043473
-1945.1274954,0,0,-1440,-293.996182815,-6.2437592723e-12,-389.2,178.068687411
-205.600929721,0,0,-270,6.21626582184,-288.0,195.161471607,151.021332849
-2804.88026988,0,0,-2860,30.1171721675,42.25,-15.3479693746,-1.89947266924
155.740113353,0,0,0,1.83396228014,90.7,143.150207456,-79.9440563831
-255.552284736,0,0,-66,36.9954424785,-182.0,-88.1055049358,43.5577777211
2266.09578049,0,0,2100,0.0434960373086,162.37976321,-41.85,45.5225212406
2510.80810967,0,0,2416,-23.9220594878,-100.65,160.536872329,58.8432968269
1601.19840235,0,0,1674,-20.9550039929,-210.5,50.469713795,108.183692544
-299.678362768,0,0,-282,2.43891924904,-120.8,79.4788022054,21.2039157775
2527.23517927,0,0,2218,27.1359911033,174.330913782,143.933422109,-36.1651477277
263.861723631,0,0,172,43.4090627627,99.8,-48.2438700071,-3.10346912494
1850.29010088,0,0,1626,-25.3648245784,172.0,-41.8251576886,119.480083145
300.138836528,0,0,504,-172.79056085,-164.2,67.7070621988,65.4223351787
862.413721345,0,0,870,7.274658176,-60.7,40.5879292401,5.25113392925
-89.0359416226,0,0,-180,-45.4308860677,88.9,122.672579939,-75.1776354936
401.983917738,0,0,231,2.2036605128,108.253175473,48.3242175312,12.2028642206
-512.672375553,0,0,-429,-23.9512644133,-81.5,37.0523953342,-15.2735064736
3007.19455748,0,0,2736,6.32744519837,383.6,-248.335901553,129.603013839
-1042.74596962,0,0,-641,-52.8478792542,-203.75,-253.072566488,107.924476117
87.4163891192,0,0,0,-5.23158912982,48.6,15.166796043,28.881182206
448.673985848,0,0,395,79.9329915637,-354.377595229,132.3,195.818589513
1707.69932516,0,0,1720,-3.70262744489,-143.85,254.424862645,-119.172910041
294.29267246,0,0,0,-32.8517971614,354.4,-209.303607231,182.048076852
-998.646657977,0,0,-44,132.055398171,-987.0,-595.383909759,495.681853612
386.833065786,0,0,350,0.938313748119,34.8142212321,-14.9,15.9805308059
-1327.31056587,0,0,-1440,-9.02911374497,501.342106251,-337.057087153,-42.5664712199
-280.949302512,0,0,0,-14.1672908044,-230.968975189,-164.977839421,129.164802903
-1258.99557325,0,0,-339,16.8282839715,-449.467184564,-434.7447527,-52.6119199602
-1976.0262043,0,0,-1678,-38.3837461714,-486.359866765,203.85,22.8674086374
-800.37104191,0,0,351,-24.8505257553,-575.214073194,-194.4,-356.906442961
337.552732894,0,0,299,-42.1712982346,6.25130916259e-12,-2.61441915289e-12,80.7240311287
2432.21730713,0,0,2326,101.088247672,397.0,-191.526093376,-200.344847162
-1056.75987892,0,0,-921,44.3398033415,1.78331104851e-12,-124.6,-55.4996822628
1980.77137468,0,0,1965,-8.24084547968,-1.70984596126e-12,49.7,-25.6877798366
7.83665737178,0,0,558,-52.7950455432,-311.6,-146.795367774,-38.9729293107
453.86750784,0,0,486,-19.3626339347,45.9,-48.0065135666,-10.6633446582
728.732124383,0,0,207,-55.5224610334,489.82396838,333.939395699,-246.508778663
-987.040068085,0,0,0,-110.079902376,-534.077866514,-259.0,-83.8822991945
-1188.63123017,0,0,-1144,24.0697872332,-280.8,393.807959378,-181.708976785
1759.55350375,0,0,1836,-18.5025205278,-30.35,-55.444142429,27.8501667034
46.938666137,0,0,0,-138.005158804,-4.37816129282e-12,-1.0753378614e-12,184.943824941
260.448276272,0,0,370,-14.05004382,-396.4,175.928167159,124.970152933
3663.20185517,0,0,3567,17.0614611568,1.31528321981e-11,-3.08938616747e-12,79.140394015
-879.405121133,0,0,-704,-6.24670137831,519.0,-354.967604156,-333.190815599
-363.543259153,0,0,-363,-9.91514791783,-6.70875989107e-12,-2.15668109382e-12,9.37188876494
-1231.61925657,0,0,-1008,-1.00545008699,-104.702471318,-43.95,-73.9613351678
1857.94432117,0,0,1928,-21.5039437713,-5.14444502737e-12,-1.14824013011e-12,-48.5517350613
-1083.5221822,0,0,-960,-9.72703556473,-385.6,428.098326211,-156.293472843
1107.90687464,0,0,786,30.5394475505,185.5,94.9865895526,10.8808375344
419.178164595,0,0,267,45.7668051538,312.808375847,-178.228028099,-28.1689883073
674.734914262,0,0,518,10.029653275,130.05,194.73064658,-178.075385593
479.991524092,0,0,540,-9.94665113351,-48.95,10.6633446582,-11.7751694325
-95.8039597742,0,0,331,-29.7340612285,1.03337312579e-11,-345.0,-52.0698985458
56.7882682117,0,0,0,2.56813600624,2.16582636036e-12,47.5,6.72013220548
422.716970452,0,0,394,-44.1009833974,-292.2,196.858527882,168.159425967
1879.18465912,0,0,1392,-49.0773760487,816.3,-471.569512373,191.531547546
95.4254335482,0,0,280,-58.1071684902,-575.300675734,324.8,124.033277772
-1554.78092999,0,0,-2092,8.9119435407,312.0,160.159685939,56.1474405324
1691.07664013,0,0,1853,189.424282586,-364.596694993,-97.5,110.749052537
-1036.73106933,0,0,-866,32.760404312,-5.35219637099e-12,-2.53061014576e-12,-203.491473646
512.330429986,0,0,0,170.19522689,564.648563267,-209.6,-12.9133601717
278.566498757,0,0,-340,148.967896753,303.5,148.562131889,17.5364701156
-321.248114802,0,0,0,1.23436937561,-222.25,-306.681449847,206.44896567
-834.326326301,0,0,280,243.925819298,-657.486486553,-642.93725977,-57.8283992764
768.808743128,0,0,825,17.1654372217,-84.9570921113,30.0,-18.3996019829
-1501.30597545,0,0,-1745,21.0530755053,360.266567974,-264.137748154,126.512129225
-2120.61633494,0,0,-1749,-107.478586787,-734.389542409,280.592230826,189.659563429
-1157.65250715,0,0,-1122,11.2947611625,-80.7135676327,29.0118510268,4.75444829102
3691.2688388,0,0,3846,15.0692825917,-220.5,105.217489041,-54.5179328295
-964.46235636,0,0,-746,32.0562080095,-153.0,-42.6533786329,-54.8651857367
-4176.18009127,0,0,-3180,-29.2436065579,-374.4,-530.293278633,-62.2432060781
933.577257627,0,0,0,521.892241184,847.8,-325.834804771,-110.280178787
1944.05277491,0,0,1162,102.271700987,437.516033992,202.649944486,39.6150954408
707.241590362,0,0,54,-1.73780690412,174.5,317.789596849,162.689800417
-457.355285577,0,0,-1044,-97.4195699593,424.0,83.8573706132,176.206913769
-1735.59826203,0,0,-1920,49.8663768116,191.2,-53.5237785272,-3.14086031921
-250.631170599,0,0,-208,-7.72838580517,-125.6,229.503976326,-138.80676112
593.18257038,0,0,954,29.5611450835,187.75,-322.619225981,-255.509348723
81.6313549093,0,0,-750,2.34853296211,455.5,552.509572637,-178.72675069
-968.380292631,0,0,-1008,1.16817944133,-104.702471318,76.1236329927,67.0303662529
-232.955722826,0,0,0,120.030511944,-483.761790554,237.637370798,-106.861815015
4101.97922725,0,0,4086,3.67545389232,110.25,-143.729762952,45.7835363077
-22.2221391008,0,0,9,61.5556042688,-489.82396838,192.8,204.246225011
843.590092526,0,0,993,39.2486380947,8.42769927152e-12,-161.6,-27.0585455691
1970.09404265,0,0,1588,-10.8612505071,140.8,61.2883498803,190.866943275
273.2833704,0,0,327,-21.5051725224,-2.02360637091e-13,5.47784513259e-14,-32.2114570777
363.506417114,0,0,750,4.8300950311,-784.0,350.017856687,42.6584653954
21.4469065841,0,0,0,-0.420696487806,48.05,-45.8814767487,19.6990798206
-455.224258859,0,0,565,-145.726576675,-341.6,-147.656265231,-385.241416952
-944.431563117,0,0,-1008,3.05468014034,8.29733546966e-13,3.01627703798e-13,60.513756743
-281.462676179,0,0,0,55.3031589218,1.04031938106e-12,-296.0,-40.7658351008
646.330564396,0,0,519,-1.3525716064,79.5011320674,43.0414625681,6.14054136646
1950.92495627,0,0,2392,-41.5738048754,-239.85,-410.325291008,250.674052154
324.650735681,0,0,531,47.5285706788,2.48936440017e-12,-153.6,-100.277834998
753.921810778,0,0,460,57.5732634687,162.4,-39.4440224736,113.392569783
-1267.8831164,0,0,-725,137.451889635,6.79715865562e-12,-443.2,-237.135006032
-1115.54331348,0,0,-786,-26.1645431609,-187.2,-99.1363707224,-17.0423995969
-562.224752378,0,0,-1110,8.08377312019,217.545581431,118.8,203.345893071
897.043553086,0,0,0,-17.8563229875,382.5,455.530619678,76.8692563954
-420.467499971,0,0,0,-102.264350312,-662.509433895,235.8,108.506284237
-92.6319490026,0,0,84,84.3930739585,-192.2,-62.7377365329,-6.08728642819
-706.399729739,0,0,-648,13.3769748267,-138.6,33.2323653912,33.5909300429
-516.140732168,0,0,-498,3.14123724159,-78.8949142848,49.5366530965,8.07629177886
-2001.29495865,0,0,94,-317.092053603,-976.0,-576.292026667,-225.910878377
566.10734843,0,0,-336,101.08014632,397.505660337,314.800234276,88.7213074977
929.072477302,0,0,1102,21.0204520404,-174.330913782,-83.1,63.4829390437
-218.374685915,0,0,0,-40.139859418,187.2,-270.845601691,-94.5892248058
-1277.35307871,0,0,-840,-123.221106099,-326.8,-138.727008175,151.39503556
-729.937800536,0,0,-310,261.951741873,-734.389542409,162.0,-109.5
1907.55899458,0,0,630,-178.453663868,882.9,381.837661841,191.274996606
1714.42112685,0,0,1680,26.1501466083,-496.232556368,405.819504213,98.6840323928
709.735396272,0,0,280,19.7124339372,689.5,-243.032600694,-36.4444369716
102.760776375,0,0,-41,-5.23922362463,-6.61850608779e-12,502.0,-353.0
-54.2899570576,0,0,504,37.7188925329,2.63866804447e-11,-523.2,-72.8088495905
838.805239045,0,0,208,39.3230805665,523.6,-316.783837972,384.66599645
499.944842855,0,0,603,-68.3156540751,552.870617776,-536.935750346,-50.6743704999
-442.535161356,0,0,-453,-4.31664276617,2.4660442158e-12,38.1,-23.3185185895
-9.84838957586,0,0,-576,-33.2655617311,936.0,-592.555482634,255.97265479
-1140.23666614,0,0,-1008,-6.47096546965,-7.50219533125e-12,2.72722485367e-12,-125.765700671
531.621889342,0,0,-91,-18.1998723465,318.00452827,251.840187421,70.9770459981
-328.426509376,0,0,0,137.069874781,-558.6,194.030100758,-100.926484915
677.779733938,0,0,564,64.1066894615,-88.0,38.3052186752,99.3678258012
1415.43752107,0,0,1625,4.77880850553,325.192539121,-289.252484864,-250.281341694
217.972020885,0,0,-621,-20.5934180181,726.422108694,-150.75,283.893330209
759.557117729,0,0,672,-14.0879420617,-110.25,143.729762952,68.1652968392
956.106529509,0,0,280,-3.8641802378,511.821013637,147.3,20.8496961106
-231.923314579,0,0,-129,-9.28061329639,-8.6831824579e-12,-173.2,79.5572987172
540.670009441,0,0,498,-9.18942684357,40.6,9.8610056184,1.39843066593
827.278786789,0,0,1006,49.9094933878,810.599777942,-725.729288371,-313.50119617
-286.653864074,0,0,0,-12.4160214665,-360.0,-150.115046159,235.877203552
-212.314302742,0,0,681,33.0151123444,5.06718547623e-11,-620.0,-306.329415087
-313.034947975,0,0,-118,-8.43760399886,-89.0,-62.2961074225,-35.3012365535
-190.278529115,0,0,0,-9.56434327005,-97.3,-28.9359692425,-54.4782166027
1732.86623766,0,0,998,86.5555456493,-341.6,551.060683898,438.850008111
-15.1534943566,0,0,0,-15.0796809411,-177.2,285.914044582,-108.787857997
-1993.98860821,0,0,-2198,27.198238696,156.0,-58.6225137157,79.4356668064
524.889954972,0,0,447,-16.6295228672,79.5011320674,43.0414625681,-28.0231167962
76.2658094131,0,0,-34,-1.71991874694,252.792815365,-189.139948187,48.3328609819
722.218470488,0,0,458,122.706972161,-5.50325187096e-12,2.46352834822e-12,141.511498327
312.431893182,0,0,338,-25.5681068179,4.54849400146e-12,2.04352629051e-12,-4.65561727164e-13
3275.27034359,0,0,4038,-37.1223363095,383.6,-678.466300385,-430.741019715
-946.735015503,0,0,-241,123.697550663,-449.467184564,-251.0,-128.965381601
2497.0337049,0,0,2616,5.90931741504,-162.37976321,72.4863262968,-34.9821756058
1589.77601705,0,0,2433,123.570242979,2.33832174644e-11,-553.7,-413.094225933
1630.70014735,0,0,1830,-8.00342399172,-261.3,171.614815794,-101.611244457
1946.08201744,0,0,348,131.3208372,485.0,882.856205228,98.9049750107
379.545807062,0,0,382,-5.67159690783,40.0,-9.44689514624,-27.335700884
568.012822119,0,0,168,-56.4176789251,354.377595229,-132.3,234.352905815
472.031097258,0,0,90,14.389978343,97.0,176.571241046,94.0698778689
254.045260611,0,0,-298,180.856357307,284.749152764,234.173269183,-147.733518644
-53.907896682,0,0,0,8.92937114294,86.7,-34.7852796618,-114.751988163
1224.55970772,0,0,1635,139.724090263,-364.596694993,-168.874953738,-16.6927338117
-148.264260929,0,0,165,-14.2653102297,-152.420471066,-128.17175976,-18.4067198728
46.0855216137,0,0,0,-28.0717096848,81.2,-26.9407683632,19.8979996617
2108.9952045,0,0,2196,-52.7961875008,-39.2,-12.8115427326,17.8029347372
1697.1487826,0,0,1279,14.6824263262,591.668555866,285.25,-473.452199597
-417.665168,0,0,0,-5.05384971884,-94.2,-172.127982245,-146.283336037
-738.732260196,0,0,-673,-16.6894102272,-203.75,67.8105898169,86.8965602148
-2597.54304491,0,0,-956,-34.8117947179,-798.4,-527.218816053,-281.112434144
-308.216943793,0,0,0,71.0193437459,-388.8,121.334368344,-111.770655883
174.800800421,0,0,280,15.7515759137,523.6,-316.783837972,-327.766937521
-359.894895024,0,0,-138,73.7576946239,159.6,-299.43700615,-155.815583498
50.4917395388,0,0,-75,-9.29827570935,77.0762609368,44.05,13.6637543113
378.104825779,0,0,280,-7.99082382957,759.2,-524.956074353,-128.148276039
522.309075901,0,0,785,7.07598917954,453.450901422,-387.979380895,-335.238433805
-136.825997845,0,0,0,2.83600193251,-96.1,-33.5875721064,-9.97442767105
-600.699065814,0,0,0,-56.939216082,-246.6,-143.401255225,-153.758594507
-309.713912561,0,0,-364,-46.9924664445,84.5,-30.6959387492,47.4744926325
-127.307633954,0,0,491,-146.396065121,2.66839725204e-11,-388.8,-83.1115688327
-171.537913212,0,0,-263,-13.0171175911,-1.0794385629e-11,-4.27424746858e-12,104.47920438
1097.75053309,0,0,1152,40.0956076381,-172.0,-41.8251576886,119.480083145
1242.37104418,0,0,1382,-13.4570010967,-2.17113273711e-12,-166.2,40.0280452793
-570.563723845,0,0,-638,49.2281891517,194.4,-60.667184172,-115.524728824
-776.598943005,0,0,0,-51.7364909344,7.8522023306e-12,-518.0,-206.86245207
-2695.67981513,0,0,-2694,0.138838215808,45.2931286179,-26.7601849769,-20.3515969889
906.094662362,0,0,-420,131.942730879,746.687103143,180.0,267.46482834
-1190.69331929,0,0,-1152,-23.0416924866,-41.35,-14.3903389077,40.0887121079
-701.7232399,0,0,-1108,13.632339149,125.6,61.4954051164,205.549015834
1884.90471614,0,0,2214,51.711558641,-3.66833226752e-11,-1.49998298478e-11,-380.806842498
302.377981958,0,0,0,7.61245392798,610.374704587,-296.0,-19.6091765571
235.355215521,0,0,0,-77.4121837857,555.8,-366.281312655,123.248711961
1185.02015473,0,0,280,-50.4587759257,1.88764296862e-11,649.6,305.878930653
52.3029382851,0,0,0,-48.309622252,-1.65062794176e-12,-6.18103732466e-13,100.612560537
-466.548851669,0,0,-420,-49.3949646397,39.9,-20.0584759954,-16.9954110336
-795.515557476,0,0,-118,-10.0812816611,-388.8,-165.74582951,-112.888446305
-965.452173627,0,0,-1008,-0.922963446744,-104.702471318,76.1236329927,72.0496281451
3236.72445995,0,0,3132,123.801852702,-258.0,62.7377365329,176.184870715
-54.2807748463,0,0,0,-2.73538663915,-8.49629682373e-12,3.29268250608e-12,-51.5453882072
3165.52292946,0,0,3112,-9.51318745207,87.5,28.9877330515,-53.4516161439
-311.367984824,0,0,802,50.158976842,-676.0,-381.837661841,-105.689299826
-446.644469731,0,0,-614,54.6373050624,431.1,-93.1748562369,-225.206918557
-13.2905596565,0,0,-336,-113.694833414,397.505660337,-181.75,220.648613421
329.288374984,0,0,906,-18.7673561548,-295.2,-122.188051789,-140.556217072
-148.841837411,0,0,0,-37.4399363612,1.06889305895e-11,-215.4,103.99809895
-1074.53588077,0,0,-417,22.79912526,4.91208229555e-12,-443.2,-237.135006032
