value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
-3711.50521265,0,0,-4410,49.1941315827,295.8,475.81506203,-122.314406266
-1183.51345713,0,0,-428,54.4050708347,-677.6,-351.43207025,219.113542281
-94.9931158543,0,0,0,-34.1013745403,252.446405203,-210.011160418,-103.3269861
77.2968651515,0,0,0,1.23284435378,37.7,10.04217895,28.3218418478
-496.216911964,0,0,0,116.545697404,-770.762609368,335.0,-177.0
-3305.26905369,0,0,-3118,-11.1095030282,-311.24953012,-149.1,284.189979457
314.047883515,0,0,325,10.3515751059,-1.06592900967e-12,4.22530418248e-13,-21.3036915907
3643.55521849,0,0,2676,-45.1566005566,531.0,330.501709527,151.210109515
-1084.70199174,0,0,-969,15.7912194815,-211.743211225,114.45,-34.2
422.906696331,0,0,-78,-20.8703335303,295.8,127.494261618,98.4827682434
-1308.69158768,0,0,-838,-86.3093974257,-589.849902518,181.3,24.1677122658
-84.0728001533,0,0,0,-22.4718380816,-66.4,63.5579193698,-58.7588814416
-510.86307015,0,0,-156,-6.10867961458,-291.3,118.332067421,-175.786457956
-2301.57097147,0,0,-2283,-25.5483922175,179.094053503,-151.727650743,-20.3889820129
598.009308075,0,0,579,-6.40021510488,-3.27225624732e-13,-1.55775072852e-13,25.4095231802
-2996.68971169,0,0,-4197,172.435129824,9.65054901541e-12,772.0,255.875158484
-198.663438599,0,0,-219,-1.79150929375,-2.33662609277e-13,-4.8789928478e-14,22.128070695
1325.83482252,0,0,1488,2.50329884021,-57.7,-26.3477787914,-80.6206975326
1260.99906538,0,0,954,-254.184356132,392.5,423.075511915,-254.392090398
-4717.94864355,0,0,-4518,30.399451178,247.5,-404.239958302,-73.6081364272
-392.135387748,0,0,-303,-5.595298456,504.546400245,-228.6,-359.486489537
-548.788411244,0,0,0,-18.8801332099,-219.6,-83.7020791862,-226.606198847
-460.543744578,0,0,-184,0.0121857305878,-97.9,-165.559686626,-13.0962436822
-511.220813492,0,0,0,-114.293027093,389.6,-684.648225674,-101.879560725
3155.21459032,0,0,3198,-1.10556828408,-83.3,21.6374675043,19.9826911018
131.493632036,0,0,0,-75.0326098081,-4.769103771e-11,527.0,-320.473758155
-2147.46968411,0,0,-1584,-6.81511124056,-282.0,-141.936364334,-132.718208532
-66.635828662,0,0,0,-56.9184082361,-252.446405203,210.011160418,32.7178243596
-281.022549941,0,0,0,11.2774003319,-267.05,-382.699812376,357.449862103
1297.20045763,0,0,1280,-1.02832297878,-97.5,167.781316026,-52.05253542
-2506.2312966,0,0,-2502,-6.3940504294,79.5,-64.1374748656,-13.1997713002
1660.17182363,0,0,1591,-3.35395422913,9.97484701854e-12,61.6,10.9257778573
-4553.90161896,0,0,-4503,9.23466727925,-3.09042105059e-11,8.48539945249e-12,-60.1362862417
-4195.2355034,0,0,-3738,2.96580297872,-384.6,-149.340952187,73.739645805
-3617.44216874,0,0,-3411,1.35209101455,-512.340628879,426.604113904,-122.057744775
-1220.22919018,0,0,-1956,12.9266180472,609.0,364.867099092,-251.022907321
-113.330836246,0,0,0,-45.0858823934,-9.89928408467e-12,-3.76984931606e-12,-68.2449538527
1896.34543143,0,0,1922,87.9245332003,-3.11483903162e-11,-1.12363518441e-11,-113.579101769
759.160152861,0,0,0,-104.440379793,380.358357342,280.072615584,203.169559728
-1611.72158514,0,0,-2094,12.1399385049,197.6,72.6763878648,199.862088494
3024.59395874,0,0,2894,-80.9497125862,-9.91941752915e-12,436.0,-224.456328669
925.716613283,0,0,1099,0.0807736668251,6.39579708709e-12,-150.4,-22.9641603843
1985.48763672,0,0,2538,-9.09307546071,-316.099272381,-171.906042651,-55.4139727892
-2316.65259014,0,0,-2438,197.847409859,2.34748567062e-11,-447.3,370.8
3832.31103532,0,0,4881,-82.5091684577,5.86567992941e-11,-613.0,-353.179796218
315.033141501,0,0,474,1.29761058033,79.6,-145.275244274,-94.5892248058
1603.60415428,0,0,1530,82.7034208131,98.6,-172.900722906,65.201456376
512.216851976,0,0,0,71.6624155928,558.32657782,-420.108923376,302.336781939
1009.4878488,0,0,974,37.4545174892,47.65,-17.547931258,-32.0687374328
-1287.30804319,0,0,-618,149.08596339,-311.24953012,-258.248775409,-248.895701048
-1004.46233428,0,0,-1092,8.45699598418,338.8,-480.065135666,220.345805406
-627.762831415,0,0,0,-9.61387671252,-462.544168161,198.1,-353.704786541
3318.59092157,0,0,2798,70.3919859116,3.81282851725e-12,321.0,129.198935657
92.6658288744,0,0,0,10.1853078708,79.3,58.3419199079,-55.1613989043
-129.949917358,0,0,0,28.3972616654,-85.1,-147.593466257,74.3462872338
-789.523338934,0,0,0,-301.718353336,-918.0,372.645273685,57.5497407171
-756.166834189,0,0,0,-134.796371021,-478.046022889,235.2,-378.524440279
344.216482376,0,0,0,7.38931669472,180.4,97.156471735,59.270693946
147.318390928,0,0,0,36.3337030867,322.35,125.553118779,-336.918430938
-2469.06146636,0,0,-2355,65.9852150896,428.682574873,-362.431631484,-246.297624836
571.969602451,0,0,660,1.80077085301,-97.5,44.9568681343,-37.2880365362
566.613967067,0,0,126,81.4622041136,392.5,-423.075511915,389.727274867
-78.1109541218,0,0,0,-7.840782874,67.6,-82.8764358956,-54.9937353522
149.509334918,0,0,0,15.992850753,117.086634592,-42.9,59.3298495735
-4013.33000903,0,0,-4686,-46.3499398142,308.7,119.962627405,290.357303382
134.6145707,0,0,0,31.6210919389,478.046022889,-235.2,-139.852544127
165.050303664,0,0,129,50.4503036642,1.69050244154e-13,-143.6,129.2
-1727.27402949,0,0,-1840,32.791801306,-232.25,284.948118755,27.2360504494
-3965.59908544,0,0,-4053,22.3268995838,-5.13978918627e-12,59.6,5.47401497533
3535.56304283,0,0,3873,39.0924422556,2.22495672709e-11,-237.6,-138.929399431
161.413958669,0,0,122,-79.8935255554,-2.75892567601e-12,1.12530726058e-12,119.307484225
-2951.20199274,0,0,-2734,32.4684294182,-311.24953012,-149.1,210.679107964
-56.3482441778,0,0,0,-21.4482441778,-4.55589222616e-13,-55.9,21.0
175.684351043,0,0,0,47.305230647,90.2,35.5617367971,2.61738359934
50.3108150562,0,0,0,-4.01142908128,-1.33314046134e-12,-5.98424977946e-13,54.3222441375
-334.049867756,0,0,0,3.85115337951,-169.2,-82.1658079739,-86.5352131611
3490.71975894,0,0,2838,-17.1820170133,480.124483858,128.4,61.3772920936
3909.8209255,0,0,2362,317.571399959,691.08827222,482.376149908,56.7851034131
-3707.83601884,0,0,-3786,17.71521827,122.25,-59.243679424,-2.5575576885
-978.757099581,0,0,-953,-5.83851529365,399.670723847,-258.941595732,-160.647712402
-568.792990125,0,0,0,-6.42734528476,-462.544168161,-343.119264979,243.297788301
-2308.5250056,0,0,-2332,-9.82888484197,97.9,-44.3615843306,-20.2345364306
-68.3433122368,0,0,0,7.77616675965,-79.3,58.3419199079,-55.1613989043
1217.24824961,0,0,1581,5.62446992847,-252.273200122,-215.1207103,98.0176901031
-601.325842362,0,0,280,-2.61217654802,-288.75,-455.047656765,-134.916009049
-3.6389277216,0,0,-2,-1.6389277216,0.0,0.0,0.0
1586.9336585,0,0,660,-19.0203530727,485.0,220.26376234,240.690249229
189.329807585,0,0,0,-0.836495688067,120.9,38.4346281977,30.8316750751
482.632450566,0,0,174,-30.5373775698,480.124483858,-128.4,-12.5546557225
-145.031739364,0,0,0,23.2351206152,-288.4,240.322345581,-120.18920556
234.61394478,0,0,504,50.1750720542,-252.3,-61.4954051164,-5.76572215741
1953.03402073,0,0,1983,-12.697406451,-4.05705523071e-12,1.32050288004e-12,-17.2685728169
-2468.70381286,0,0,-2331,-15.020832601,-156.923803166,115.181378703,-80.9405557947
104.965117359,0,0,42,3.46643585545,57.7,-98.3312491162,100.12993062
-1387.50047796,0,0,0,-24.1166847773,-558.32657782,-420.108923376,-384.948291982
1736.26112024,0,0,2076,-41.4334858316,-250.5,-131.559097541,83.7537036081
-2828.62926201,0,0,-2724,8.72338338802,-79.5,-64.1374748656,30.2848294642
-1934.64976156,0,0,-1512,1.04887315182,-291.3,-118.332067421,-14.0665672868
-2813.81283278,0,0,-2564,23.5662801521,-564.0,387.777358803,-97.156471735
-1687.38177032,0,0,-2244,-23.0994004982,384.6,149.340952187,45.776677987
680.045088289,0,0,665,11.9479044015,79.5877346078,-60.1021630226,-16.3883876972
-1219.75302697,0,0,-1002,-6.09094842151,-159.0,-46.9518902708,-5.71018828127
-578.183362501,0,0,0,-188.242473114,-770.762609368,580.237020536,-199.415300555
330.357906981,0,0,0,12.4414060019,193.8,86.6912913735,37.4252096059
1525.92409772,0,0,1872,-19.6456821854,-203.75,-76.0927992601,-46.5874208333
-287.681471281,0,0,0,64.086472853,-252.446405203,-210.011160418,110.689621487
-2400.17282503,0,0,-2160,36.7405206687,-347.9,-124.284905458,195.271559755
-1265.03514992,0,0,-1261,-4.03514992057,7.52392792253e-12,-2.90362798575e-12,-7.42916926874e-13
220.800052764,0,0,0,-2.73974657557,96.9,118.422506303,8.2172930366
-3533.95635538,0,0,-3498,-4.76457790987,238.0,-115.433294116,-153.758483351
-4353.76869005,0,0,-4692,-49.3360082533,181.2,94.0452018978,112.322116307
-2875.94401582,0,0,-2448,93.8330140402,-295.8,-127.494261618,-98.4827682434
109.407866825,0,0,0,17.3577210985,67.6,22.2066740698,2.24347165658
-1056.59742346,0,0,-186,341.581146931,-715.510188607,-387.373163113,-109.295218672
-476.933518093,0,0,0,-12.4498915747,-242.5,-450.604397964,228.620771446
110.594372979,0,0,0,42.3494191266,-2.65156204722e-12,1.0097689171e-12,68.2449538527
-1092.65067744,0,0,-1518,-128.69910263,230.75,288.81182206,34.4866031287
-286.515821228,0,0,-627,-25.5968245578,471.550832361,238.05,-343.519829031
-1227.9021458,0,0,-2790,268.611269204,715.510188607,223.65,354.326396386
-711.607762238,0,0,932,-175.740117327,-477.5,-888.651760186,-101.715884725
-1655.39011181,0,0,-1574,-1.85329482893,-6.48720017184e-13,-45.3,-34.2368169803
-4904.27492538,0,0,-4749,0.984776169081,-153.459701551,-47.6,44.8
-2.0334793893,0,0,0,-49.9494445955,65.211712905,36.2,-53.4957476988
4021.07237293,0,0,4008,-18.4694649028,82.8,-38.113055506,-13.1451066658
-398.55680192,0,0,188,41.7864923251,-354.0,-226.981276761,-47.3620174844
-3941.01537283,0,0,-4611,50.7740930511,-2.71154436245e-11,-1.25419507712e-11,619.210534115
-130.715563774,0,0,0,-27.2449074398,-146.53149832,100.63215192,-57.5713099341
-1889.83577631,0,0,-2032,61.4082933798,-97.9,165.559686626,13.0962436822
-589.299209531,0,0,-603,1.30858570031,-153.459701551,82.4456184403,83.4062878785
-13.5751854919,0,0,0,-0.204801471017,-24.75,10.145706568,1.23390941112
354.55082684,0,0,502,25.2142110755,-307.265813263,124.2,10.4024290272
-357.880541854,0,0,0,-12.7560609421,-1.39467691938e-11,-5.24962660664e-12,-345.124480912
-1879.55130208,0,0,-1761,-2.73291501473,-272.624797111,139.2,17.606410049
2046.70846997,0,0,1406,-68.308269303,457.0,-175.47931258,427.496051854
1149.43047602,0,0,0,109.660110666,795.011320674,-263.5,508.25904468
-2940.72549852,0,0,-3082,5.48171816854,63.6528671782,39.2309507914,32.9089653438
859.830150322,0,0,939,21.217312671,-1.03100880535e-11,-1.40143113062e-12,-100.387162349
-1253.18305999,0,0,-1182,-2.31788441658,-159.0,46.9518902708,43.1829341606
-2788.6562133,0,0,-2560,-27.4011691084,-340.55,350.244704612,-210.949748807
2634.19990131,0,0,2253,12.957063151,1.94858841594e-11,311.5,56.7428381589
939.727402379,0,0,1234,-9.00382961447,415.432386195,-367.887591528,-332.813562674
-1371.87342122,0,0,-405,-3.67960146362,-620.07418911,-523.94536929,180.825738638
1013.6168477,0,0,77,-35.5635867266,505.585630729,425.56488342,41.029920278
135.884313741,0,0,50,-63.5236825589,-2.83922113914e-13,-6.29223525402e-14,149.4079963
677.369357796,0,0,0,-77.9425222808,558.32657782,-242.55,439.535302257
-3963.90867431,0,0,-4254,-12.2962912076,192.3,54.6625823256,55.4250345707
2124.7403163,0,0,2902,-85.3786483097,-691.08827222,278.5,-279.292763167
-96.4290661342,0,0,0,-3.22213100271,120.9,-143.439985204,-70.6669499276
-2013.57597726,0,0,-1484,-10.0919368538,-392.5,-191.625937702,64.6418972966
-1049.0872839,0,0,-1113,40.6233553812,-156.923803166,66.5,113.713163889
3255.53255285,0,0,3028,-19.3629521992,177.4,64.2906508035,5.20485424326
825.200200172,0,0,615,65.3270068272,505.585630729,-245.7,-115.012437385
260.119173045,0,0,248,-19.3027646582,-45.95,67.0352523445,10.3366853583
185.096350531,0,0,0,16.5265781736,85.1,-39.5475500917,123.017322449
100.972925625,0,0,0,13.6258584432,90.2,-35.5617367971,32.7088039791
821.949150648,0,0,0,6.65826801471,-1.78581499032e-11,470.4,344.890882633
83.2849183341,0,0,0,20.988387004,-339.2,168.128851699,233.367679631
2312.69271464,0,0,2828,-10.6194083696,-354.0,-226.981276761,76.2933997723
352.701331892,0,0,0,-23.9017001727,890.0,-473.761543395,-39.6354245406
167.966040998,0,0,9,144.831130473,-252.273200122,215.1207103,51.2874003475
-25.1613274779,0,0,0,-25.1613274779,1.72907260768e-11,8.27834290941e-12,-2.95874666674e-13
2652.6791129,0,0,2266,3.10335790155,307.265813263,215.1207103,-138.810768568
1194.94906065,0,0,896,62.8137872049,579.6,-181.655732087,-161.808994473
4027.77118951,0,0,4932,-111.510959647,-469.0,227.501940645,-551.219791484
-468.368020093,0,0,-1023,5.79135247138,272.624797111,241.101472414,35.1143579111
1384.7988512,0,0,1499,0.0700954795547,-137.871244282,75.2,-51.6
156.880069595,0,0,-112,252.478140165,716.0,-427.799602618,-271.798467952
-2426.87068136,0,0,-2967,3.18031402106,412.228092201,386.247330088,-261.526417673
-2229.38967088,0,0,-2134,8.63728902313,-339.914970985,135.5,100.388011079
-33.9647406368,0,0,0,-2.86329922525,462.544168161,-198.1,-295.545609573
4011.52134317,0,0,3858,41.5828520366,250.5,-35.251153943,-103.310354922
238.148911314,0,0,0,-23.9117114807,3.89261750018e-11,-1.36560679515e-11,262.060622794
-339.708003485,0,0,-440,61.2695283327,-344.25,618.095936242,-234.82346806
-4115.89074138,0,0,-4062,6.16142857087,-244.5,161.856742214,22.5910878377
121.226499416,0,0,111,-12.7817993118,-6.12078470214e-14,1.12422576162e-14,23.0082987275
-355.320097188,0,0,-561,-11.5192684574,-504.546400245,395.94681461,325.798756904
313.020513462,0,0,1363,-375.010978669,5.70840797046e-11,-920.0,245.03149213
-721.255129121,0,0,-920,-67.9713935954,195.8,121.198102295,-50.2818378206
-2087.93628589,0,0,-2358,11.0145973086,169.567774061,85.7,3.78134273547
-4189.56806042,0,0,-4581,29.7993647021,428.682574873,-209.25,142.2
-3474.22187634,0,0,-2728,-142.931426341,-413.1,-432.058622099,241.868172102
-664.742399177,0,0,0,63.2973362093,-558.32657782,-420.108923376,250.395765809
2421.01662929,0,0,2610,55.3350317066,-500.129670686,407.984567723,-152.17329945
-430.194362091,0,0,0,-1.75070969812,-5.34473542044e-11,2.43092175694e-11,-428.443652392
302.796807139,0,0,0,-33.1615502032,380.358357342,-161.7,117.3
-1057.23895643,0,0,-1308,-7.14207642184,206.8,123.885108064,-72.7819880673
-3435.87534786,0,0,-2937,5.72531893062,2.05251727776e-11,-280.8,-223.800666787
-1108.23189926,0,0,-1818,131.863828036,308.7,447.706620485,-178.502347783
-3265.63933239,0,0,-2334,-72.4668973216,-864.9,565.756135627,-560.0285707
-2250.02652854,0,0,-2102,-27.2265285397,1.32393296553e-11,-171.4,50.6
-9.83795382127,0,0,0,7.0152051533,5.54123554214e-13,-38.8,21.9468410254
-8.24423659603,0,0,-82,2.16623141427,169.567774061,-148.436754209,50.4585121374
1425.68060165,0,0,1932,111.815171658,-252.3,-229.503976326,-136.330593678
1305.27197028,0,0,1716,-18.7662821486,-242.5,-300.885894889,151.424147321
246.323391298,0,0,0,-3.79713636367,-242.5,120.73908454,371.881443121
581.586527833,0,0,-104,-13.2212345011,392.5,191.625937702,114.681824632
71.276825785,0,0,0,-82.3180178626,-2.5293117822e-11,9.52044322513e-12,153.594843648
22.2606352851,0,0,82,311.694273118,-914.0,479.418397644,63.1479645223
-3073.74518452,0,0,-2516,-89.3504754834,-826.2,316.288863225,41.5164277391
745.862491555,0,0,781,3.25041734448,-2.89329084888e-12,1.14689006622e-12,-38.3879257892
-1755.76733756,0,0,-1384,108.077618245,-340.55,-350.244704612,210.949748807
-425.958165535,0,0,836,177.256856266,-477.5,-888.651760186,-73.063261615
574.19413063,0,0,0,18.6131171111,1.83921203835e-11,470.4,85.1810135185
2083.21568495,0,0,1203,13.9176168333,505.585630729,245.7,115.012437385
3402.78718882,0,0,2820,13.1916059925,485.0,220.26376234,-135.668179511
-163.416255288,0,0,0,25.175324589,-169.2,82.1658079739,-101.557387851
4372.08489038,0,0,4086,90.8974760918,250.5,-131.559097541,76.2465118276
1671.27968262,0,0,2182,-126.60421082,-691.08827222,278.5,28.4721656564
803.053575164,0,0,795,-75.5494623863,82.5322209807,33.9,-32.8291834307
-3273.18006127,0,0,-3084,-5.78277437053,-103.4,-169.230204766,89.2329178628
438.70992758,0,0,567,-9.23354558027,-72.313121216,-68.8490196009,22.1056139776
973.572218624,0,0,1530,-13.0084935538,-316.099272381,-171.906042651,-55.4139727893
373.781838636,0,0,0,-177.81897724,576.8,175.928167159,-201.127351282
1167.76565808,0,0,987,-68.1565163467,252.273200122,124.2,-127.551025698
-1962.7660106,0,0,-993,6.57056909556,2.11892938952e-11,-800.1,-176.236579693
-617.648386031,0,0,0,-87.2704188939,-276.0,121.748478816,-376.126445954
-564.823658643,0,0,-593,20.7174870077,471.550832361,-412.314694742,-51.7772832696
2969.85528391,0,0,2760,46.7768827827,-297.5,112.845103665,347.733297464
733.977108784,0,0,786,61.9460519217,-501.948324033,222.481926232,165.497454663
3529.02224259,0,0,4353,-77.2575854303,-679.829941971,219.0,-285.890230014
46.1402292602,0,0,0,3.12200299355,24.75,37.8642923905,-19.5960661239
-276.49375396,0,0,0,-43.7124628225,-200.831291138,-96.0,64.05
-27.8945780829,0,0,0,-24.3033283835,147.397523724,-132.328681698,-18.6600917253
31.4659615392,0,0,0,3.95633796416,42.8682574873,-33.9481958283,18.5895619161
-3730.07521745,0,0,-4044,25.3558079976,181.2,94.0452018978,13.3237726563
-1240.53684782,0,0,263,-72.9035646297,-827.054260614,-460.0,-143.579022576
-952.80652421,0,0,282,-11.2849198879,-785.0,-309.71277016,-128.808834163
-3203.00648867,0,0,-2730,18.9603791005,-339.914970985,-234.692884426,82.6409876392
-540.049069371,0,0,0,-213.585186439,-288.4,-240.322345581,202.258462649
-186.220910467,0,0,-169,-17.2209104672,-1.58248859386e-12,-5.12637150123e-13,-4.54343962484e-14
209.275140996,0,0,0,46.4995229191,147.397523724,-76.4,91.7780943531
1122.24403492,0,0,990,-15.92112488,316.099272381,-99.25,-68.6841125809
85.5512106913,0,0,210,-80.7954963768,291.9,-474.655951038,139.102658107
-4669.85547244,0,0,-4563,2.46026540281,-333.073370296,182.904565279,40.8530671734
-623.041244533,0,0,0,50.3672907835,-644.7,-343.017499554,314.308964237
-63.6652349628,0,0,0,-17.2652349628,-3.67529879168e-12,-248.8,202.4
-277.372245509,0,0,0,9.66637095723,-167.835723253,-106.174714504,-13.028178709
716.666959065,0,0,0,-11.3727763219,558.32657782,420.108923376,-250.395765809
3646.83010407,0,0,3801,18.179808737,1.91491397292e-13,-143.6,-28.7497046672
100.984990842,0,0,0,-20.1574249114,3.7630614116e-12,72.4,48.7424157535
1139.5924891,0,0,0,32.9163893307,402.75,184.71915249,519.206947283
-76.52197715,0,0,0,30.080619611,258.6,-89.9137362686,-275.288860492
896.00638064,0,0,110,25.6575881953,6.55798360943e-13,436.0,324.348792445
561.822221823,0,0,438,-6.01712132444,242.5,80.6221325494,-193.282789402
-1212.24206813,0,0,-1408,8.78344262723,-232.25,284.948118755,134.276370485
3334.96492145,0,0,2412,-350.90372872,399.0,538.020685243,336.847964925
796.887798111,0,0,148,177.184623052,288.75,121.929652148,61.0235229112
-3316.85149049,0,0,-3340,13.3189091773,36.75,-11.7245027431,-15.1958969242
53.8483502497,0,0,0,5.45773836127,-4.1083675724e-12,85.8,-37.4093881115
144.08900721,0,0,114,-72.1019904369,-294.448637287,198.493022547,198.146612386
-662.328709487,0,0,-612,-8.49290383311,36.75,-43.7564399309,-34.8293657231
395.130695942,0,0,-492,11.1959608311,338.8,480.065135666,57.0695994451
-1620.50438887,0,0,-1776,37.9155766046,476.0,-315.369624409,-43.0503410617
-1576.54891624,0,0,-1496,-7.47505020536,-291.3,441.621287779,-223.395153813
-2332.86226159,0,0,-2709,-7.80558613052,342.253239576,-140.4,182.090084963
3331.59202303,0,0,3338,76.5072055704,-2.38508926135e-11,5.28579564563e-12,-82.9151825454
4810.87843311,0,0,4587,-106.062230524,639.992773397,-530.87357252,220.821462761
1112.95994783,0,0,1032,59.9955477973,-41.4,52.063402037,10.3009979951
-408.650392557,0,0,0,114.807886869,-478.046022889,235.2,-280.612256536
-261.820927711,0,0,-687,-194.031461826,-1.01704327846e-11,4.704222032e-12,619.210534115
-2778.06752176,0,0,-2496,-41.9207574967,-232.25,-76.3516183052,68.454854042
-2693.99907263,0,0,-2700,-2.13060678832,-88.6,24.6395730938,72.0919610671
-263.712578629,0,0,0,-47.2747347722,-288.4,64.3941784215,7.56797772153
-1360.12645285,0,0,-2022,94.9977041077,432.146676488,125.5,9.22916655792
-1715.63549961,0,0,-1695,-116.331673062,-2.78281639597e-11,1.15856605532e-11,95.6961734541
2468.03319897,0,0,1788,61.5359812411,177.0,310.062190239,131.435027492
108.003748467,0,0,0,17.1321191477,67.6,-22.2066740698,45.4783033887
-1437.29953571,0,0,-1287,-32.4571143518,-58.9763299977,-51.6151140656,-7.25097729051
2292.09910875,0,0,3156,-106.459785332,-469.0,-849.048801308,560.607695386
361.997541607,0,0,0,19.48999727,1.34251448374e-11,242.5,100.007544337
2549.49557414,0,0,3210,-4.52007566839,-368.49380931,-232.960833618,-54.529707266
1882.43510153,0,0,2326,-7.84041461131,-480.124483858,128.4,-84.0
-457.492757318,0,0,0,11.504534172,-420.022320835,233.25,-282.224970654
-7.66197611336,0,0,0,-3.11475806065,35.75,-53.9952536896,13.6980356368
-1739.58336504,0,0,-1364,22.9791422311,-230.75,-288.81182206,120.999314792
-2573.39421232,0,0,-1938,15.902713883,-384.6,-149.340952187,-117.355974013
788.269560253,0,0,975,-11.0645721739,683.553851207,-320.85,-538.36971878
30.0713654199,0,0,0,-22.8170389617,75.3,-51.1945309579,28.7829353395
-211.551645556,0,0,0,-0.157846219393,-209.404942635,74.25,-76.238856702
-1798.69235011,0,0,0,-54.290202424,-779.2,-501.197286505,-464.004861177
859.163477382,0,0,961,-1.22396208109,-1.21688926094e-11,-5.74812012707e-12,-100.612560537
42.5705177232,0,0,414,16.6053094272,392.5,-423.075511915,-357.459279789
-1856.78145904,0,0,-3080,7.48378478293,677.6,351.43207025,186.70268593
1661.5178214,0,0,1682,-20.482178598,1.03861599002e-11,3.74666381676e-12,-1.42671352101e-13
-631.353180482,0,0,855,49.4156749027,-639.992773397,-530.87357252,-364.902509469
2529.37625722,0,0,2338,-16.8340336465,480.124483858,-222.395323692,-49.518869301
-2199.29135447,0,0,-1908,-2.71947975969,-295.8,127.494261618,-120.266136324
934.897205415,0,0,466,1.03927001228,691.08827222,-482.376149908,259.145813091
425.4174484,0,0,530,-21.6673690542,5.11346813987e-12,1.13323841023e-12,-82.9151825454
-1827.04027395,0,0,-2500,117.350469271,338.8,128.633065416,88.1761913625
-241.251725013,0,0,0,4.32973853008,-85.1,-39.5475500917,-120.933913451
-2389.44546147,0,0,-1920,-19.3357096169,-232.25,-76.3516183052,-141.508133551
-97.8111331349,0,0,-624,-70.7118685548,609.0,-364.867099092,352.767834512
-1916.29272989,0,0,-1644,2.70552353604,-122.25,-221.100421638,68.3521682075
-2553.00165548,0,0,-1672,-43.7436775229,-282.0,-529.713723137,-25.5442548242
-2224.3788005,0,0,-1366,21.0511777084,-767.0,-418.607214462,306.177236254
-1115.57418828,0,0,-207,-38.5798206034,-512.340628879,-426.604113904,68.950375107
-3953.80780924,0,0,-4335,0.184126913103,272.624797111,241.101472414,-132.71820568
-205.357777564,0,0,-528,-48.5571242681,-448.0,745.694737895,73.5046088091
-3213.10179708,0,0,-2736,-287.832066595,-340.55,-93.8477857542,245.128055265
-403.601692984,0,0,-90,27.1724218366,344.25,-618.095936242,-66.9281785786
-2347.53670637,0,0,-2643,7.08204232753,333.073370295,-182.904565279,138.212446289
304.865321671,0,0,0,65.2240931443,517.2,-245.648895784,-31.9098756894
-533.806518973,0,0,0,3.90736841248,-485.0,329.865313424,-382.579200809
214.156218148,0,0,0,-219.576105996,288.4,64.3941784215,80.9381457223
-280.857352533,0,0,0,101.149798844,-231.9,-135.764501988,-14.3426493888
1803.27643558,0,0,1426,-119.414970608,515.285115252,-377.58707605,358.993366985
42.6502162269,0,0,0,13.014059795,-79.3,58.3419199079,50.594236524
408.470601883,0,0,671,-0.840982910479,-168.874953738,-86.85,-5.9634614682
-6018.44980516,0,0,-5028,-121.533458254,-304.5,-498.417726365,-65.9986205428
-69.6384325609,0,0,0,-41.7163625185,156.230982843,-118.99189048,-65.1611624051
-181.179624342,0,0,0,32.71497585,-534.1,280.155706706,40.0496931022
1358.89592273,0,0,1523,-32.1394797907,-316.965297785,126.4,58.6007003084
131.546126186,0,0,0,15.0246310808,61.9208163706,48.4108200715,6.18985866263
81.5140241359,0,0,0,-5.47078035927,137.35162904,-30.2,-20.166824545
198.042872923,0,0,304,-3.5552087074,-182.5,191.736276518,-111.638194888
1877.373972,0,0,1456,-20.5512299281,-297.5,421.143660262,318.281541662
4039.69804805,0,0,3792,-13.9554204485,739.0,-433.456456867,-43.8900746325
4215.12119505,0,0,3621,-17.6140175901,3.63832293476e-12,467.4,144.335212638
3682.06045803,0,0,3318,52.4448705958,265.5,120.972021681,-74.8564342493
2639.63033164,0,0,3308,-20.0603353794,-354.8,-175.645324447,-117.864008533
-1947.06032024,0,0,-2386,-98.0764232649,715.510188607,-387.373163113,208.87907753
269.150089177,0,0,0,-1.04005644657,241.8,105.005357006,-76.6152113828
-623.329119009,0,0,-345,12.1971515558,1.43754816501e-12,-228.9,-61.6262705645
36.6311097649,0,0,0,3.28602369721,-37.65,18.7384988654,52.2565872022
1293.77417682,0,0,0,-282.750165073,389.6,684.648225674,502.276116217
-342.1342621,0,0,0,5.69642223124,-169.2,-82.1658079739,-96.4648763575
-529.591623169,0,0,0,-13.6217013629,-267.05,102.54410567,-351.464027476
-163.215696127,0,0,0,36.7418699162,587.511633927,-562.570102298,-224.899097672
-154.385147803,0,0,-126,2.11310562707,122.25,-221.100421638,68.3521682075
-394.329738129,0,0,-1210,32.635839285,602.580475953,415.865398897,-235.411452265
899.326329993,0,0,1005,8.8181792503,-72.313121216,-39.75,-2.42872804156
-6.39636715265,0,0,0,2.63343699997,-209.404942635,128.604772462,71.7703660205
-5024.28668507,0,0,-5016,-46.0194013327,206.8,-123.885108064,-45.1821756755
-379.925862558,0,0,-963,22.8447443771,596.258490506,319.95,-355.979097441
4.3524809274,0,0,0,4.48434716033,160.8,-78.6302740679,-82.301592165
-3166.44522228,0,0,-3144,5.90618626005,-196.25,70.1399612228,97.7586302417
-2876.11177888,0,0,-2337,59.0337145142,-775.958761791,386.0,-208.1867316
1718.88520087,0,0,1200,23.4006337654,501.0,-96.3079435976,90.7925107044
174.694427692,0,0,0,-9.15735232255,66.4,63.5579193698,53.8938606452
1884.83050046,0,0,2208,-2.35287923567,-170.0,-59.3213251375,-91.4952951644
